BSE,BOM538960,Lic Nomura Mf Rgess Fund Series- 3 -direct Plan -dividend Payout Option 
BSE,BOM538957,Lic Nomura Mf Rgess Fund Series- 3 -regular Plan- Growth Option 
BSE,BOM506113,Lifeline Drugs & Pharma Ltd
BSE,BOM507759,Lime Chemicals Ltd
BSE,BOM517463,Linaks Microelectronics Ltd
BSE,BOM531241,Linc Pen & Plastics Ltd. 
BSE,BOM531633,Lincoln Pharmaceuticals Ltd
BSE,BOM523457,Linde India Limited 
BSE,BOM524103,Linear Polymers Ltd
BSE,BOM524748,Link Pharma Chem Ltd
BSE,BOM508982,Linkson International Ltd
BSE,BOM526604,Lippi Systems Ltd. 
BSE,BOM507912,Lkp Finance Limited 
BSE,BOM517518,Lloyd Electric & Engineering Ltd
BSE,BOM507870,Lloyds Finance Ltd
BSE,BOM512455,Lloyds Metals And Energy Ltd
BSE,BOM500255,Lml Ltd
BSE,BOM530745,Ln Industries India Ltd
BSE,BOM590082,Lohia Securities Ltd
BSE,BOM500256,Lok Housing & Constructions Ltd. 
BSE,BOM532740,Lokesh Machines Ltd
BSE,BOM526568,Longview Tea Company Ltd
BSE,BOM534422,Looks Health Services Limited 
BSE,BOM530039,Lords Chemicals Ltd
BSE,BOM500284,Lords Chloro Alkali Ltd
BSE,BOM530065,Lords Ishwar Hotels Limited 
BSE,BOM523475,Lotus Chocolate Co.ltd
BSE,BOM532998,Lotus Eye Care Hospital Ltd
BSE,BOM533343,Lovable Lingerie Ltd
BSE,BOM539227,Loyal Equipments Ltd 
BSE,BOM514036,Loyal Textile Mills Ltd. 
BSE,BOM514446,Ls Industries Ltd
BSE,BOM532783,Lt Foods Ltd
BSE,BOM526179,Ludlow Jute & Specialities Ltd
BSE,BOM512048,Luharuka Media & Infra Ltd 
BSE,BOM532796,Lumax Auto Technologies Ltd
BSE,BOM532537,Lumax Automotive Systems Ltd
BSE,BOM517206,Lumax Industries Ltd
BSE,BOM526045,Luminaire Technologies Ltd
BSE,BOM500257,Lupin Ltd
BSE,BOM531402,Lws Knitwear Ltd
BSE,BOM532368,Lycos Internet Limited 
BSE,BOM500259,Lyka Labs Ltd
BSE,BOM530689,Lykis Limited 
BSE,BOM505320,Lynx Machinery & Commercials Ltd
BSE,BOM534532,Lypsa Gems & Jewellery Ltd 
BSE,BOM590060,M K Exim India Ltd 
BSE,BOM526935,M.b.parikh Finstocks Ltd
BSE,BOM539226,M.d. Inducto Cast Ltd 
BSE,BOM538890,M.k. Exim (india) Ltd 
BSE,BOM522241,M.m.forgings Ltd. 
BSE,BOM506543,M.p.agro Industries Ltd
BSE,BOM538772,M3 Global Finance Ltd 
BSE,BOM511082,Maa Jagdambe Tradelinks Limited 
BSE,BOM532906,Maan Aluminium Ltd
BSE,BOM507836,Mac Charles (india) Ltd
BSE,BOM523248,Machino Plastics Ltd. 
BSE,BOM501471,Mack Trading Co.ltd
BSE,BOM512600,Macro (international) Exports Ltd
BSE,BOM515093,Madhav Marbles & Granites Ltd
BSE,BOM531497,Madhucon Projects Ltd. 
BSE,BOM511638,Madhur Capital & Finance Ltd
BSE,BOM519279,Madhur Industries Ltd
BSE,BOM515059,Madhusudan Industries Ltd
BSE,BOM511000,Madhusudan Securities Ltd
BSE,BOM590134,Madras Fertilizers Ltd 
BSE,BOM538401,Maestros Electronics & Telecommunications Systems Ltd 
BSE,BOM501209,Maestros Mediline Systems Ltd. 
BSE,BOM500264,Mafatlal Industries Ltd. 
BSE,BOM524000,Magma Fincorp Ltd
BSE,BOM524270,Magna Colors Ltd
BSE,BOM517449,Magna Electro Castings Ltd. 
BSE,BOM523872,Magna Industries & Exports Ltd
BSE,BOM512377,Magnanimous Trade & Finance Ltd
BSE,BOM530347,Magnum Ltd
BSE,BOM532896,Magnum Ventures Ltd
BSE,BOM523384,Maha Rashtra Apex Corporation Ltd
BSE,BOM519612,Mahaan Foods Ltd
BSE,BOM539041,Mahabir Metallex Ltd 
BSE,BOM514450,Mahalaxmi Rubtech Ltd
BSE,BOM513460,Mahalaxmi Seamless Ltd. 
BSE,BOM513554,Mahamaya Steel Industries Ltd
BSE,BOM531515,Mahan Industries Ltd
BSE,BOM500108,Mahanagar Telephone Nigam Ltd
BSE,BOM530441,Mahanivesh (india) Ltd
BSE,BOM530059,Maharaja Shree Umaid Mills Ltd. 
BSE,BOM505523,Maharashtra Corporation Ltd
BSE,BOM524232,Maharashtra Polybutenes Ltd
BSE,BOM500266,Maharashtra Scooters Ltd
BSE,BOM500265,Maharashtra Seamless Ltd
BSE,BOM526795,Mahasagar Travels Ltd
BSE,BOM512337,Mahashree Trading Ltd
BSE,BOM539383,Mahaveer Infoway Ltd 
BSE,BOM590117,Mahaveer Infoway Ltd. 
BSE,BOM531689,Mahavir Advanced Remedies Ltd
BSE,BOM531664,Mahavir Impex Ltd
BSE,BOM531648,Mahavir Industries Limited 
BSE,BOM506041,Mahesh Agriculture Implements & Steel Forge Ltd
BSE,BOM532720,Mahindra & Mahindra Financial Services Ltd
BSE,BOM500520,Mahindra & Mahindra Ltd
BSE,BOM532756,Mahindra Cie Automotive Limited 
BSE,BOM524138,Mahindra Composites Ltd. 
BSE,BOM533088,Mahindra Holidays & Resorts India Ltd
BSE,BOM532313,Mahindra Lifespace Developers Ltd
BSE,BOM504823,Mahindra Ugine Steel Co.ltd
BSE,BOM590078,Maithan Alloys Ltd
BSE,BOM539289,Majesco Ltd 
BSE,BOM500267,Majestic Auto Ltd. 
BSE,BOM539229,Majestic Research Services And Solutions Ltd 
BSE,BOM506919,Makers Laboratories Ltd. 
BSE,BOM501473,Malabar Trading Co.ltd
BSE,BOM539400,Mallcom (india) Ltd 
BSE,BOM532728,Malu Paper Mills Ltd
BSE,BOM502995,Malwa Cotton Spinning Mills Ltd
BSE,BOM513269,Man Industries (india) Ltd. 
BSE,BOM533169,Man Infraconstruction Ltd
BSE,BOM539045,Manaksia Aluminium Company Ltd 
BSE,BOM539046,Manaksia Coated Metals & Industries Ltd 
BSE,BOM539043,Manaksia Industries Ltd 
BSE,BOM532932,Manaksia Ltd
BSE,BOM539044,Manaksia Steels Ltd 
BSE,BOM500268,Manali Petrochemical Ltd
BSE,BOM531213,Manappuram Finance Ltd
BSE,BOM533204,Mandhana Industries Ltd 
BSE,BOM505850,Mangal Credit And Fincorp Ltd
BSE,BOM502157,Mangalam Cement Ltd
BSE,BOM532637,Mangalam Drugs & Organics Ltd
BSE,BOM514418,Mangalam Organics Limited 
BSE,BOM539275,Mangalam Seeds Ltd 
BSE,BOM516007,Mangalam Timber Products Ltd
BSE,BOM530011,Mangalore Chemicals & Fertilizers Ltd
BSE,BOM500109,Mangalore Refinery & Petrochemicals Ltd
BSE,BOM530243,Mangalya Soft-tech Ltd
BSE,BOM507938,Manipal Finance Corporation Ltd
BSE,BOM533078,Manjeera Constructions Ltd
BSE,BOM532950,Manjushree Technopack Ltd
BSE,BOM539207,Manpasand Beverages Ltd 
BSE,BOM530537,Manraj Housing Finance Ltd
BSE,BOM511758,Mansi Finance (chennai) Ltd
BSE,BOM505324,Manugraph India Ltd. 
BSE,BOM538970,Manvijay Development Company Ltd 
BSE,BOM509762,Mapro Industries Ltd
BSE,BOM521018,Maral Overseas Ltd
BSE,BOM503101,Marathon Nextgen Realty Ltd
BSE,BOM502250,Marathwada Refractories Ltd
BSE,BOM513544,Mardia Samyoung Capillary Tubes Company Ltd
BSE,BOM530543,Marg Ltd
BSE,BOM513648,Marg Projects And Infrastructure Ltd
BSE,BOM500206,Margo Finance Limited 
BSE,BOM531642,Marico Ltd
BSE,BOM526891,Market Creators Ltd
BSE,BOM524404,Marksans Pharma Ltd
BSE,BOM517467,Marsons Limited 
BSE,BOM523566,Martin Burn Ltd
BSE,BOM531540,Maruti Infrastructure Ltd
BSE,BOM531319,Maruti Securities Ltd
BSE,BOM532500,Maruti Suzuki India Ltd
BSE,BOM530497,Marvel Capital & Finance (india) Ltd
BSE,BOM523704,Mastek Ltd
BSE,BOM506867,Master Chemicals Ltd
BSE,BOM511768,Master Trust Ltd
BSE,BOM532470,Mather & Platt Fire Systems Ltd
BSE,BOM511688,Mathew Easow Research Securities Ltd
BSE,BOM526671,Matra Kaushal Enterprise Limited 
BSE,BOM512167,Matra Realty Ltd
BSE,BOM539219,Mauria Udyog Ltd 
BSE,BOM590083,Mavens Biotech Ltd
BSE,BOM500248,Mavi Industries Ltd
BSE,BOM523371,Mawana Sugars Ltd
BSE,BOM534563,Max Alert Systems Ltd
BSE,BOM500271,Max Financial Services Ltd 
BSE,BOM534338,Maxheights Infrastructure Ltd
BSE,BOM526538,Maximaa Systems Ltd
BSE,BOM532613,Maxwell Industries Ltd
BSE,BOM531221,Mayur Floorings Ltd
BSE,BOM531680,Mayur Leather Products Ltd
BSE,BOM522249,Mayur Uniquoters Ltd. 
BSE,BOM523792,Mazda Ltd. 
BSE,BOM533152,Mbl Infrastructures Ltd 
BSE,BOM532852,Mcdowell Holdings Ltd
BSE,BOM532654,Mcleod Russel India Ltd
BSE,BOM532629,Mcnally Bharat Engineering Company Ltd
BSE,BOM523221,Mcs Ltd
BSE,BOM523144,Medi-caps Ltd. 
BSE,BOM512267,Media Matrix Worldwide Ltd
BSE,BOM503685,Mediaone Global Entertainment Ltd
BSE,BOM531146,Medicamen Biotech Ltd. 
BSE,BOM526301,Medinova Diagnostic Services Ltd
BSE,BOM538834,Meenakshi Enterprises Ltd 
BSE,BOM512505,Meenakshi Steel Industries Ltd
BSE,BOM511276,Mefcom Agro Industries Ltd
BSE,BOM531176,Mefcom Capital Markets Ltd
BSE,BOM531417,Mega Corporation Ltd
BSE,BOM532105,Mega Fin (india) Ltd
BSE,BOM532408,Megasoft Ltd
BSE,BOM532865,Meghmani Organics Ltd
BSE,BOM511367,Meglon Infra-real (india) Ltd
BSE,BOM539012,Megri Soft Ltd 
BSE,BOM511740,Mehta Housing Finance Ltd
BSE,BOM511377,Mehta Integrated Finance Ltd
BSE,BOM511738,Mehta Securities Ltd
BSE,BOM532307,Melstar Information Technologies Ltd
BSE,BOM523828,Menon Bearings Ltd. 
BSE,BOM531727,Menon Pistons Ltd
BSE,BOM539126,Mep Infrastructure Developers Ltd 
BSE,BOM538942,Mercantile Ventures Ltd 
BSE,BOM526235,Mercator Ltd. 
BSE,BOM500126,Merck Ltd
BSE,BOM538964,Mercury Laboratories Ltd 
BSE,BOM531357,Mercury Metals Ltd
BSE,BOM512415,Mercury Trade Links Ltd
BSE,BOM531810,Metal Coatings (india) Ltd
BSE,BOM513335,Metalyst Forgings Limited 
BSE,BOM532990,Metkore Alloys & Industries Ltd
BSE,BOM500159,Metroglobal Limited 
BSE,BOM512253,Meuse Kara & Sungrace Mafatlal Ltd
BSE,BOM531236,Mewar Polytex Ltd
BSE,BOM526622,Mfl India Ltd
BSE,BOM513721,Mfs Intercorp Ltd
BSE,BOM532850,Mic Electronics Ltd
BSE,BOM532494,Micro Technologies (india) Ltd. 
BSE,BOM523343,Microse India Ltd
BSE,BOM533259,Microsec Financial Services Ltd
BSE,BOM526251,Mid East Portfolio Management Ltd
BSE,BOM500277,Mid India Industries Ltd
BSE,BOM531192,Midas Infra Trade Limited 
BSE,BOM531597,Midland Polymers Ltd
BSE,BOM526570,Midwest Gold Ltd
BSE,BOM538895,Mihika Industries Ltd 
BSE,BOM531338,Milestone Global Ltd
BSE,BOM507621,Milkfood Ltd
BSE,BOM511187,Millennium Online Solutions ( India ) Ltd 
BSE,BOM522235,Minal Industries Limited 
BSE,BOM531456,Minaxi Textiles Ltd
BSE,BOM538962,Minda Corporation Ltd 
BSE,BOM539303,Minda Finance Ltd 
BSE,BOM532539,Minda Industries Ltd. 
BSE,BOM517344,Mindteck (india) Ltd
BSE,BOM532819,Mindtree Ltd
BSE,BOM530955,Mindvision Capital Ltd 
BSE,BOM523373,Mini Diamonds (india) Ltd
BSE,BOM532164,Minolta Finance Ltd
BSE,BOM505797,Mipco Seamless Rings (gujarat) Ltd
BSE,BOM500279,Mirc Electronics Ltd
BSE,BOM505336,Mirch Technologies (india) Ltd 
BSE,BOM526642,Mirza International Ltd
BSE,BOM539220,Mishka Exim Ltd 
BSE,BOM512191,Mishka Finance And Trading Ltd
BSE,BOM523782,Mitshi India Ltd 
BSE,BOM522036,Miven Machine Tools Ltd
BSE,BOM509196,Mm Rubber Company Ltd
BSE,BOM513377,Mmtc Ltd
BSE,BOM532127,Mobile Telecommunications Ltd
BSE,BOM503772,Modella Woollens Ltd
BSE,BOM519287,Modern Dairies Ltd
BSE,BOM503015,Modern India Ltd. 
BSE,BOM509760,Modern Shares & Stockbrokers Ltd
BSE,BOM513303,Modern Steels Ltd. 
BSE,BOM537092,Modex International Securities Ltd 
BSE,BOM519003,Modi Naturals Limited 
BSE,BOM500890,Modi Rubber Ltd
BSE,BOM539007,Modi Udyog Ltd 
BSE,BOM503776,Modipon Ltd
BSE,BOM506261,Modison Metals Ltd. 
BSE,BOM531453,Mohit Industries Ltd. 
BSE,BOM530169,Mohit Paper Mills Ltd
BSE,BOM532140,Mohite Industries Ltd 
BSE,BOM533286,Moil Ltd
BSE,BOM533080,Mold-tek Packaging Limited 
BSE,BOM526263,Mold-tek Technologies Ltd
BSE,BOM511551,Monarch Networth Capital Ltd 
BSE,BOM535910,Money Masters Leasing & Finance Ltd 
BSE,BOM532078,Monnet Industries Ltd
BSE,BOM513446,Monnet Ispat & Energy Ltd
BSE,BOM532723,Monnet Project Developers Ltd
BSE,BOM505343,Monotype India Ltd
BSE,BOM524084,Monsanto India Ltd
BSE,BOM538836,Monte Carlo Fashions Ltd 
BSE,BOM530033,Moonbeam Industries Ltd
BSE,BOM530167,Moongipa Capital Finance Ltd
BSE,BOM539199,Moongipa Securities Ltd 
BSE,BOM532621,Morarjee Textiles Ltd
BSE,BOM511549,Morarka Finance Ltd
BSE,BOM500288,Morepen Laboratories Ltd
BSE,BOM526237,Morgan Ventures Ltd
BSE,BOM523160,Morganite Crucible (india) Ltd
BSE,BOM513305,Moryo Industries Ltd
BSE,BOM532407,Moschip Semiconductor Technology Ltd
BSE,BOM517140,Moser Baer India Ltd
BSE,BOM517334,Motherson Sumi Systems Ltd
BSE,BOM532892,Motilal Oswal Financial Services Ltd
BSE,BOM536960,Motilal Oswal Mutual Fund - Motilal Oswal Most Shares Midcap 100 Etf- Growth Option 
BSE,BOM590115,Motilal Oswal Mutual Fund 
BSE,BOM535729,Motilalbbph 
BSE,BOM501343,Motor & General Finance Ltd
BSE,BOM531096,Mount Everest Mineral Water Ltd
BSE,BOM507522,Mount Shivalik Industries Ltd. 
BSE,BOM590011,Moving Picture Company (india) Ltd
BSE,BOM526299,Mphasis Ltd
BSE,BOM500450,Mpil Corporation Ltd
BSE,BOM526143,Mpl Plastics Limited 
BSE,BOM532440,Mps Ltd
BSE,BOM500290,Mrf Ltd
BSE,BOM532376,Mro-tek Ltd
BSE,BOM512065,Mrugesh Trading Ltd
BSE,BOM532650,Msp Steel & Power Ltd
BSE,BOM508922,Msr India Ltd
BSE,BOM534312,Mt Educare Ltd
BSE,BOM531919,Mudit Finlease Ltd
BSE,BOM532097,Mukand Engineers Ltd
BSE,BOM500460,Mukand Ltd
BSE,BOM523832,Mukat Pipes Ltd. 
BSE,BOM530341,Mukesh Babu Financial Services Ltd
BSE,BOM513265,Mukesh Steels Ltd
BSE,BOM517374,Mukesh Strips Ltd
BSE,BOM535204,Mukta Agriculture Ltd 
BSE,BOM532357,Mukta Arts Ltd
BSE,BOM501477,Muller & Phipps (india) Ltd
BSE,BOM534091,Multi Commodity Exchange Of India Ltd
BSE,BOM526169,Multibase India Ltd
BSE,BOM505594,Multiplus Holdings Ltd
BSE,BOM504356,Multipurpose Trading & Agencies Ltd
BSE,BOM520059,Munjal Auto Industries Ltd
BSE,BOM520043,Munjal Showa Ltd
BSE,BOM511200,Munoth Capital Market Ltd
BSE,BOM531821,Munoth Financial Services Ltd
BSE,BOM511401,Munoth Investments Ltd
BSE,BOM519323,Murli Industries Ltd. 
BSE,BOM515037,Murudeshwar Ceramics Ltd
BSE,BOM511766,Muthoot Capital Services Ltd
BSE,BOM533398,Muthoot Finance Ltd
BSE,BOM532991,Mvl Ltd
BSE,BOM532442,Mw Unitexx Ltd
BSE,BOM538862,My Money Securities Ltd 
BSE,BOM502405,Mysore Paper Mills Ltd
BSE,BOM506734,Mysore Petro Chemicals Ltd. 
BSE,BOM512024,N.d.metal Industries Ltd
BSE,BOM530897,N.g.industries Ltd. 
BSE,BOM516082,N.r.agarwal Industries Ltd
BSE,BOM532623,N.r.international Ltd
BSE,BOM512279,N2n Technologies Limited 
BSE,BOM531832,Nagarjuna Agri Tech Ltd
BSE,BOM524709,Nagarjuna Agrichem Ltd
BSE,BOM534184,Nagarjuna Oil Refinery Ltd
BSE,BOM532362,Nagpur Power & Industries Ltd
BSE,BOM532895,Nagreeka Capital & Infrastructure Ltd
BSE,BOM521109,Nagreeka Exports Ltd. 
BSE,BOM532952,Nahar Capital & Financial Services Ltd
BSE,BOM519136,Nahar Industrial Enterprises Ltd. 
BSE,BOM523391,Nahar Polyfilms Ltd
BSE,BOM500296,Nahar Spinning Mills Ltd
BSE,BOM521030,Nakoda Limited 
BSE,BOM530375,Nakshatra Infrastructure Ltd
BSE,BOM531212,Nalin Lease Finance Ltd
BSE,BOM532256,Nalwa Sons Investments Ltd
BSE,BOM532641,Nandan Denim Limited 
BSE,BOM590114,Naolin Enterprises Limited 
BSE,BOM519455,Narbada Gems And Jewellery Ltd
BSE,BOM531416,Narendra Properties Ltd
BSE,BOM526739,Narmada Gelatines Ltd
BSE,BOM524816,Natco Pharma Ltd
BSE,BOM537291,Nath Bio-genes (india) Ltd 
BSE,BOM502407,Nath Pulp & Paper Mills Ltd
BSE,BOM532234,National Aluminium Co.ltd
BSE,BOM523630,National Fertilizers Ltd
BSE,BOM531289,National Fittings Limited 
BSE,BOM531651,National General Industries Ltd
BSE,BOM507813,National Oxygen Ltd
BSE,BOM500298,National Peroxide Ltd
BSE,BOM526616,National Plastic Industries Ltd
BSE,BOM531287,National Plastic Technologies Ltd
BSE,BOM513179,National Steel & Agro Industries Ltd
BSE,BOM530119,Natraj Proteins Ltd
BSE,BOM531834,Natura Hue Chem Ltd
BSE,BOM524654,Natural Capsules Ltd
BSE,BOM538926,Naturite Agro Products Ltd 
BSE,BOM513023,Nava Bharat Ventures Ltd
BSE,BOM519200,Navcom Industries Ltd
BSE,BOM532504,Navin Fluorine International Limited 
BSE,BOM531494,Navkar Builders Ltd
BSE,BOM539332,Navkar Corporation Ltd 
BSE,BOM508989,Navneet Education Limited 
BSE,BOM538668,Naysaa Securities Ltd 
BSE,BOM523242,Nb Footwear Ltd
BSE,BOM534309,Nbcc (india) Ltd 
BSE,BOM531452,Ncc Finance Ltd
BSE,BOM500294,Ncc Limited 
BSE,BOM502168,Ncl Industries Ltd. 
BSE,BOM530557,Ncl Research & Financial Services Ltd
BSE,BOM511535,Nda Securities Ltd
BSE,BOM532649,Nectar Lifesciences Ltd
BSE,BOM508670,Neelamalai Agro Industries Ltd
BSE,BOM531049,Neelkanth Rockminerals Ltd
BSE,BOM530697,Neelkanth Technologies Ltd
BSE,BOM539409,Neeraj Paper Marketing Ltd 
BSE,BOM519560,Neha International Ltd
BSE,BOM539016,Neil Industries Ltd 
BSE,BOM532864,Nelcast Ltd
BSE,BOM504112,Nelco Ltd
BSE,BOM523820,Neo Corp International Ltd
BSE,BOM514332,Neo Infracon Ltd
BSE,BOM526195,Neogem India Ltd
BSE,BOM500301,Nepc India Ltd
BSE,BOM505355,Nesco Ltd
BSE,BOM500790,Nestle India Ltd
BSE,BOM532912,Net 4 India Ltd
BSE,BOM509040,Netlink Solutions (india) Ltd
BSE,BOM511658,Nettlinx Ltd
BSE,BOM530811,Netvista Information Technology Ltd
BSE,BOM523558,Network Ltd
BSE,BOM532798,Network18 Media & Investments Ltd
BSE,BOM524558,Neuland Laboratories Ltd
BSE,BOM532529,New Delhi Television Ltd
BSE,BOM508867,New Markets Advisory Ltd
BSE,BOM501479,New Sagar Trading Co.ltd
BSE,BOM536644,Newever Trade Wings Ltd 
BSE,BOM531959,Newtime Infrastructure Limited 
BSE,BOM532416,Next Mediaworks Ltd
BSE,BOM538874,Nexus Commodities And Technologies Ltd 
BSE,BOM532045,Nexxoft Infotel Ltd
BSE,BOM513683,Neyveli Lignite Corporation Ltd
BSE,BOM524774,Ngl Fine-chem Ltd
BSE,BOM517554,Nhc Foods Ltd
BSE,BOM533098,Nhpc Ltd
BSE,BOM590028,Nicco Corporation Ltd
BSE,BOM526721,Nicco Parks & Resorts Ltd. 
BSE,BOM523209,Nicco Uco Alliance Credit Ltd
BSE,BOM512103,Nidhi Granites Ltd
BSE,BOM531083,Nihar Info Global Ltd
BSE,BOM500304,Niit Ltd
BSE,BOM532541,Niit Technologies Ltd
BSE,BOM526159,Nikhil Adhesives Ltd. 
BSE,BOM531272,Nikki Global Finance Ltd
BSE,BOM530377,Nila Infrastructures Ltd
BSE,BOM502294,Nilachal Refractories Ltd
BSE,BOM530129,Nile Ltd
BSE,BOM523385,Nilkamal Ltd
BSE,BOM531598,Nimbus Foods Industries Ltd
BSE,BOM530971,Nimbus Industries Ltd
BSE,BOM511714,Nimbus Projects Ltd
BSE,BOM532986,Niraj Cement Structurals Ltd
BSE,BOM512425,Nirav Commercials Ltd
BSE,BOM500307,Nirlon Ltd
BSE,BOM539251,Nirvikara Paper Mills Ltd 
BSE,BOM539311,Nishtha Finance And Investment (india) Ltd 
BSE,BOM532789,Nissan Copper Ltd
BSE,BOM532722,Nitco Ltd
BSE,BOM533202,Nitesh Estates Ltd 
BSE,BOM508875,Nitin Alloys Global Ltd
BSE,BOM532854,Nitin Fire Protection Industries Ltd
BSE,BOM532698,Nitin Spinners Ltd
BSE,BOM536161,Nitinbbph 
BSE,BOM506532,Nitta Gelatin India Ltd. 
BSE,BOM512381,Nivedita Mercantile & Financing Ltd
BSE,BOM512245,Nivi Trading Ltd
BSE,BOM517534,Nivyah Infrastructure & Telecom Services Ltd
BSE,BOM526371,Nmdc Ltd
BSE,BOM506991,Noble Explochem Ltd. 
BSE,BOM539200,Noble Polymers Ltd 
BSE,BOM500730,Nocil Ltd
BSE,BOM530435,Noesis Industries Limited 
BSE,BOM523670,Noida Medicare Centre Ltd
BSE,BOM532481,Noida Toll Bridge Company Ltd
BSE,BOM534615,North Eastern Carrying Corporation Ltd
BSE,BOM539110,Northlink Fiscal And Capital Services Ltd 
BSE,BOM531465,Nouveau Global Ventures Ltd
BSE,BOM513566,Nova Iron & Steel Ltd
BSE,BOM530733,Nova Publications India Ltd 
BSE,BOM531791,Novagold Petro-resources Ltd
BSE,BOM500672,Novartis India Ltd
BSE,BOM500310,Novopan Industries Ltd
BSE,BOM530127,Npr Finance Ltd
BSE,BOM530367,Nrb Bearings Ltd
BSE,BOM535458,Nrb Industrial Bearings Ltd
BSE,BOM503780,Nrc Ltd
BSE,BOM526723,Ntc Industries Ltd
BSE,BOM532555,Ntpc Ltd
BSE,BOM533015,Nu Tek India Ltd
BSE,BOM526313,Nu-tech Corporate Services Ltd
BSE,BOM531209,Nucleus Software Exports Ltd
BSE,BOM531304,Nutech Global Ltd
BSE,BOM524764,Nutraplus India Limited 
BSE,BOM530219,Nutricircle Ltd 
BSE,BOM531819,Nuway Organic Naturals India Ltd
BSE,BOM526488,Nylofil India Ltd
BSE,BOM504378,Nyssa Corporation Limited 
BSE,BOM539116,O. P. Chains Ltd 
BSE,BOM512489,Oasis Securities Ltd
BSE,BOM538547,Oasis Tradelink Ltd 
BSE,BOM533273,Oberoi Realty Ltd
BSE,BOM535657,Objectone Information Systems Ltd
BSE,BOM519491,Ocean Agro (india) Ltd
BSE,BOM538019,Oceanaa Biotek Industries Ltd 
BSE,BOM502165,Ocl India Ltd
BSE,BOM533008,Ocl Iron And Steel Ltd
BSE,BOM538894,Octal Credit Capital Ltd 
BSE,BOM531996,Odyssey Corporation Ltd
BSE,BOM530175,Odyssey Technologies Ltd. 
BSE,BOM500312,Oil And Natural Gas Corporation Ltd
BSE,BOM500313,Oil Country Tubular Ltd
BSE,BOM533106,Oil India Ltd
BSE,BOM538607,Ojas Asset Reconstruction Company Ltd 
BSE,BOM526415,Ok Play India Ltd
BSE,BOM521105,Olympia Industries Ltd
BSE,BOM534190,Olympic Cards Ltd
BSE,BOM507609,Olympic Oil Industries Ltd
BSE,BOM531092,Om Metals Infraprojects Ltd
BSE,BOM538537,Omansh Enterprises Ltd 
BSE,BOM520021,Omax Autos Ltd
BSE,BOM532880,Omaxe Ltd
BSE,BOM519479,Omega Ag-seeds (punjab) Ltd
BSE,BOM531496,Omkar Overseas Ltd
BSE,BOM532167,Omkar Pharmachem Ltd
BSE,BOM533317,Omkar Speciality Chemicals Ltd
BSE,BOM532340,Omni Axs Software Ltd
BSE,BOM532882,Omnitech Infosolutions Ltd
BSE,BOM514324,Omnitex Industries (india) Ltd
BSE,BOM533632,Onelife Capital Advisors Ltd
BSE,BOM535647,Onesource Techmedia Ltd
BSE,BOM532944,Onmobile Global Ltd
BSE,BOM532607,Ontrack Systems Ltd
BSE,BOM517536,Onward Technologies Ltd
BSE,BOM530135,Optiemus Infracom Ltd 
BSE,BOM531254,Optimus Finance Ltd 
BSE,BOM532391,Opto Circuits (india) Ltd
BSE,BOM532466,Oracle Financial Services Software Ltd
BSE,BOM532837,Orbit Corporation Ltd
BSE,BOM512626,Orbit Exports Ltd
BSE,BOM524372,Orchid Pharma Ltd 
BSE,BOM531157,Organic Coatings Ltd
BSE,BOM513121,Oricon Enterprises Ltd. 
BSE,BOM504879,Orient Abrasives Ltd. 
BSE,BOM530365,Orient Bell Limited 
BSE,BOM507690,Orient Beverages Ltd
BSE,BOM535754,Orient Cement Ltd 
BSE,BOM533263,Orient Green Power Company Ltd
BSE,BOM502420,Orient Paper & Industries Ltd
BSE,BOM526325,Orient Press Ltd
BSE,BOM534076,Orient Refractories Ltd
BSE,BOM500315,Oriental Bank Of Commerce 
BSE,BOM506579,Oriental Carbon & Chemicals Ltd. 
BSE,BOM500314,Oriental Hotels Ltd
BSE,BOM532817,Oriental Trimex Ltd
BSE,BOM531859,Oriental Veneer Products Ltd
BSE,BOM590127,Oripro Ltd
BSE,BOM590086,Orissa Minerals Development Company Ltd
BSE,BOM504864,Orissa Sponge Iron & Steel Ltd. 
BSE,BOM531626,Orosil Smiths India Ltd. 
BSE,BOM539015,Ortel Communications Ltd 
BSE,BOM539287,Ortin Laboratories Ltd 
BSE,BOM590074,Ortin Laboratories Ltd. 
BSE,BOM530173,Oscar Global Ltd
BSE,BOM501179,Oscar Investments Ltd
BSE,BOM500317,Oswal Agro Mills Ltd
BSE,BOM539290,Oswal Greentech Ltd 
BSE,BOM509099,Oswal Leasing Ltd
BSE,BOM531065,Oswal Overseas Ltd
BSE,BOM500318,Oswal Spinning & Weaving Mills Ltd
BSE,BOM514460,Oswal Yarns Ltd
BSE,BOM523151,Otco International Ltd
BSE,BOM507260,Oudh Sugar Mills Ltd
BSE,BOM514330,Overseas Synthetics Ltd
BSE,BOM514414,Oxford Industries Ltd
BSE,BOM539310,Oyeeee Media Ltd 
BSE,BOM539291,Ozone World Ltd 
BSE,BOM539352,P. B. Films Ltd 
BSE,BOM523642,P.i.industries Ltd
BSE,BOM513403,P.m.telelinnks Ltd
BSE,BOM523862,Pacheli Industrial Finance Ltd 
BSE,BOM523483,Pacific Industries Ltd
BSE,BOM538963,Pact Industries Ltd 
BSE,BOM531395,Padam Cotton Yarns Ltd
BSE,BOM532350,Padmalaya Telefilms Ltd
BSE,BOM526905,Padmanabh Industries Ltd 
BSE,BOM517230,Pae Ltd
BSE,BOM532827,Page Industries Ltd
